season,week,away_team,home_team,away_score,home_score,spread_line,model_spread,model_pick,expected_value,total_line,predicted_total,over_under,ats_result,total_result
2019,16,NYG,WAS,41,35,-1.0,NYG -0.5,WAS +1.0,-1.98%,42.0,59.06,Over,loss,win
2019,16,LV,LAC,24,17,7.5,LAC -8.5,LAC -7.5,1.28%,45.0,42.67,Under,loss,win
2019,16,PIT,NYJ,10,16,-3.0,PIT -3.0,PIT -3.0,-3.13%,36.5,35.99,Under,loss,win
2019,17,ARI,LA,24,31,7.0,LA -7.5,LA -7.0,-3.02%,46.0,59.22,Over,push,win
2019,17,ATL,TB,28,22,1.0,TB -1.0,ATL +1.0,-4.35%,48.0,50.23,Over,win,win
2019,17,CHI,MIN,21,19,-5.5,CHI -1.0,MIN +5.5,-36.25%,36.5,39.58,Over,win,win
2019,17,CLE,CIN,23,33,-2.5,CLE -3.0,CLE -2.5,-1.42%,44.0,52.4,Over,loss,win
2019,17,GB,DET,23,20,-13.5,GB -10.5,DET +13.5,-14.92%,44.0,42.67,Under,win,win
2019,17,IND,JAX,20,38,-5.0,IND -4.5,JAX +5.0,-1.92%,41.5,49.2,Over,win,win
2019,17,LAC,KC,21,31,10.0,KC -9.5,LAC +10.0,-1.53%,46.0,43.69,Under,push,loss
2019,17,MIA,NE,27,24,17.5,NE -18.5,NE -17.5,2.01%,46.0,53.07,Over,loss,win
2019,17,NO,CAR,42,10,-13.5,NO -11.5,CAR +13.5,-49.77%,45.0,50.57,Over,loss,win
2019,17,NYJ,BUF,13,6,-1.5,BUF -1.0,BUF +1.5,-17.20%,37.0,29.83,Under,loss,win
2019,17,LV,DEN,15,16,5.5,DEN -6.5,DEN -5.5,-28.18%,41.5,35.4,Under,loss,win
2019,17,PHI,NYG,34,17,-4.0,PHI -4.0,NYG +4.0,-3.09%,44.0,53.75,Over,loss,win
2019,17,PIT,BAL,10,28,-2.0,BAL -2.0,BAL +2.0,-11.18%,35.0,39.82,Over,win,win
2019,17,SF,SEA,26,21,-3.5,SF -2.5,SEA +3.5,0.10%,47.0,48.91,Over,loss,push
2019,17,TEN,HOU,35,14,-10.0,TEN -6.5,HOU +10.0,-12.43%,43.0,50.14,Over,loss,win
2019,17,WAS,DAL,16,47,13.0,DAL -12.5,WAS +13.0,-1.84%,47.5,56.69,Over,loss,win
2019,18,BUF,HOU,19,22,2.5,HOU -2.0,BUF +2.5,-2.45%,43.0,35.4,Under,loss,win
2019,18,MIN,NO,26,20,7.5,NO -6.5,MIN +7.5,2.47%,50.0,52.1,Over,win,loss
2019,18,SEA,PHI,17,9,1.0,PHI -1.0,PHI -1.0,-3.76%,44.0,33.58,Under,loss,win
2019,18,TEN,NE,20,13,4.5,NE -5.5,NE -4.5,1.27%,45.0,45.57,Over,loss,loss
2019,19,HOU,KC,31,51,10.0,KC -10.0,HOU +10.0,-4.23%,50.5,61.42,Over,loss,win
2019,19,MIN,SF,10,27,7.0,SF -5.5,MIN +7.0,5.05%,44.5,47.27,Over,loss,loss
2019,19,SEA,GB,23,28,4.5,GB -4.0,SEA +4.5,-2.10%,46.0,45.13,Under,loss,loss
2019,19,TEN,BAL,28,12,10.0,BAL -9.5,TEN +10.0,-2.34%,47.5,47.14,Under,win,win
2019,20,GB,SF,20,37,8.0,SF -7.0,GB +8.0,0.44%,46.5,57.11,Over,loss,win
2019,20,TEN,KC,24,35,7.5,KC -7.0,TEN +7.5,-1.34%,51.0,56.69,Over,loss,win
2019,21,SF,KC,20,31,1.5,KC -2.0,KC -1.5,-1.19%,52.5,60.96,Over,win,loss
2020,1,ARI,SF,24,20,7.0,SF -7.0,ARI +7.0,-4.07%,48.5,51.9,Over,win,loss
2020,1,CHI,DET,27,23,2.5,DET -1.0,CHI +2.5,3.67%,42.5,39.82,Under,win,loss
2020,1,CLE,BAL,6,38,7.0,BAL -8.0,BAL -7.0,0.12%,47.0,42.67,Under,win,win
2020,1,DAL,LA,17,20,1.0,LA -0.5,DAL +1.0,-2.88%,52.0,50.14,Under,loss,win
2020,1,GB,MIN,43,34,1.0,MIN -1.5,MIN -1.0,-0.53%,45.0,57.42,Over,loss,win
2020,1,HOU,KC,20,34,9.5,KC -9.5,HOU +9.5,-3.93%,53.5,55.55,Over,loss,win
2020,1,IND,JAX,20,27,-7.0,IND -6.5,JAX +7.0,-2.45%,44.0,51.82,Over,win,win
2020,1,LAC,CIN,16,13,-2.5,LAC -1.5,CIN +2.5,0.32%,41.5,42.67,Over,loss,loss
2020,1,LV,CAR,34,30,-3.0,LV -2.0,CAR +3.0,0.79%,48.0,41.11,Under,loss,loss
2020,1,MIA,NE,11,21,7.5,NE -8.0,NE -7.5,-1.64%,41.5,43.14,Over,win,loss
2020,1,NYJ,BUF,17,27,6.5,BUF -6.5,NYJ +6.5,-4.12%,39.5,34.54,Under,loss,loss
2020,1,PHI,WAS,17,27,-5.5,PHI -5.5,WAS +5.5,-4.05%,41.5,45.13,Over,win,win
2020,1,PIT,NYG,26,16,-6.0,PIT -5.0,NYG +6.0,0.86%,44.0,42.29,Under,loss,win
2020,1,SEA,ATL,38,25,1.0,SEA -0.0,SEA +1.0,1.38%,49.5,52.25,Over,win,win
2020,1,TB,NO,23,34,4.0,NO -4.0,NO -4.0,-3.48%,48.5,57.02,Over,win,win
2020,1,TEN,DEN,16,14,-3.0,TEN -1.0,DEN +3.0,7.08%,41.0,38.35,Under,win,win
2020,2,ATL,DAL,39,40,3.0,DAL -3.5,DAL -3.0,-0.45%,53.0,64.72,Over,loss,win
2020,2,BAL,HOU,33,16,-7.5,BAL -7.5,HOU +7.5,-3.31%,49.5,50.5,Over,loss,loss
2020,2,BUF,MIA,31,28,-5.5,BUF -4.5,MIA +5.5,0.76%,42.5,50.64,Over,win,win
2020,2,CAR,TB,17,31,7.5,TB -7.5,CAR +7.5,-3.59%,47.0,46.44,Under,loss,loss
2020,2,CIN,CLE,30,35,6.0,CLE -5.0,CIN +6.0,1.18%,44.5,48.33,Over,win,win
2020,2,DEN,PIT,21,26,6.0,PIT -5.5,DEN +6.0,-2.29%,41.0,41.17,Over,win,win
2020,2,DET,GB,21,42,7.0,GB -7.5,GB -7.0,-1.64%,51.0,53.15,Over,win,win
2020,2,JAX,TEN,30,33,7.0,TEN -7.0,JAX +7.0,-4.51%,44.5,53.72,Over,win,win
2020,2,KC,LAC,23,20,-8.5,KC -7.0,LAC +8.5,4.68%,47.0,47.85,Over,win,loss
2020,2,LA,PHI,37,19,2.0,PHI -2.0,LA +2.0,-3.91%,46.0,42.99,Under,win,loss
2020,2,MIN,IND,11,28,3.5,IND -3.0,MIN +3.5,-1.53%,49.0,44.67,Under,loss,win
2020,2,NE,SEA,30,35,4.0,SEA -3.0,NE +4.0,0.62%,45.0,53.15,Over,loss,win
2020,2,NO,LV,24,34,-4.0,NO -4.5,NO -4.0,-1.93%,47.5,51.17,Over,loss,win
2020,2,NYG,CHI,13,17,4.5,CHI -4.5,CHI -4.5,-3.82%,42.5,37.2,Under,loss,win
2020,2,SF,NYJ,31,13,-7.0,SF -6.0,NYJ +7.0,0.59%,41.5,41.17,Under,loss,loss
2020,2,WAS,ARI,15,30,7.5,ARI -6.5,WAS +7.5,0.31%,46.5,45.13,Under,loss,win
2020,3,CAR,LAC,21,16,6.0,LAC -6.0,LAC -6.0,-3.54%,43.5,42.15,Under,loss,win
2020,3,CHI,ATL,30,26,2.5,ATL -2.0,CHI +2.5,-0.39%,46.0,53.15,Over,win,win
2020,3,CIN,PHI,23,23,5.5,PHI -5.5,PHI -5.5,-3.21%,46.5,41.97,Under,loss,win
2020,3,DAL,SEA,31,38,5.5,SEA -5.0,DAL +5.5,-0.76%,58.0,71.8,Over,loss,win
2020,3,DET,ARI,26,23,4.5,ARI -5.0,ARI -4.5,-2.06%,55.5,50.23,Under,loss,win
2020,3,GB,NO,37,30,3.5,NO -3.5,GB +3.5,-3.25%,52.0,71.3,Over,win,win
2020,3,HOU,PIT,21,28,4.0,PIT -5.0,PIT -4.0,1.08%,46.5,46.1,Under,win,loss
2020,3,KC,BAL,34,20,3.5,BAL -3.5,BAL -3.5,-4.51%,55.0,56.69,Over,loss,loss
2020,3,LA,BUF,32,35,1.5,BUF -1.0,LA +1.5,-1.24%,46.5,56.38,Over,loss,win
2020,3,LV,NE,20,36,7.0,NE -6.5,LV +7.0,-3.04%,47.0,56.69,Over,loss,win
2020,3,MIA,JAX,31,13,3.0,JAX -2.0,MIA +3.0,0.99%,49.0,45.13,Under,win,win
2020,3,NYJ,IND,7,36,12.5,IND -10.5,NYJ +12.5,6.14%,44.0,41.17,Under,loss,win
2020,3,SF,NYG,36,9,-3.0,SF -4.0,SF -3.0,0.56%,44.0,43.04,Under,win,loss
2020,3,TB,DEN,28,10,-6.0,TB -3.5,DEN +6.0,9.38%,42.5,42.15,Under,loss,win
2020,3,TEN,MIN,31,30,-3.0,TEN -1.0,MIN +3.0,6.35%,49.5,51.9,Over,win,win
2020,3,WAS,CLE,20,34,7.5,CLE -6.0,WAS +7.5,2.90%,45.0,47.03,Over,loss,win
2020,4,ARI,CAR,21,31,-3.0,ARI -2.5,CAR +3.0,-2.37%,52.5,51.82,Under,win,win
2020,4,ATL,GB,16,30,5.0,GB -6.0,GB -5.0,0.98%,56.5,57.58,Over,win,loss
2020,4,BAL,WAS,31,17,-14.5,BAL -13.0,WAS +14.5,4.36%,45.0,44.11,Under,win,loss
2020,4,BUF,LV,30,23,-3.0,BUF -2.0,LV +3.0,-0.10%,53.0,56.94,Over,loss,push
2020,4,CLE,DAL,49,38,3.5,DAL -4.0,DAL -3.5,-1.55%,56.5,75.6,Over,loss,win
2020,4,DEN,NYJ,37,28,1.0,DEN -0.0,DEN +1.0,-26.78%,41.0,40.35,Under,win,loss
2020,4,IND,CHI,19,11,-3.5,IND -2.5,CHI +3.5,1.73%,43.5,45.13,Over,loss,loss
2020,4,JAX,CIN,25,33,1.0,CIN -2.5,CIN -1.0,2.99%,50.0,52.25,Over,win,win
2020,4,LAC,TB,31,38,7.5,TB -6.0,LAC +7.5,3.13%,42.5,61.72,Over,win,win
2020,4,MIN,HOU,31,23,3.5,HOU -2.5,MIN +3.5,1.57%,52.5,44.11,Under,win,loss
2020,4,NE,KC,10,26,7.0,KC -6.5,NE +7.0,-1.66%,52.5,51.26,Under,loss,win
2020,4,NO,DET,35,29,-3.0,NO -3.5,NO -3.0,-0.85%,51.5,57.51,Over,win,win
2020,4,NYG,LA,9,17,13.5,LA -11.5,NYG +13.5,6.67%,49.5,40.65,Under,win,win
2020,4,PHI,SF,25,20,8.5,SF -8.0,PHI +8.5,-0.74%,45.5,51.9,Over,win,loss
2020,4,SEA,MIA,31,23,-4.5,SEA -4.5,SEA -4.5,-3.20%,55.0,56.69,Over,win,loss
2020,5,ARI,NYJ,30,10,-7.0,ARI -5.5,NYJ +7.0,4.99%,48.5,40.65,Under,loss,win
2020,5,BUF,TEN,16,42,-3.0,BUF -2.0,TEN +3.0,1.81%,52.0,59.55,Over,win,win
2020,5,CAR,ATL,23,16,2.5,ATL -3.0,ATL -2.5,-0.56%,53.5,43.14,Under,loss,win
2020,5,CIN,BAL,3,27,12.5,BAL -12.5,CIN +12.5,-4.30%,49.0,46.1,Under,loss,win
2020,5,IND,CLE,23,32,1.0,CLE -0.5,IND +1.0,-1.45%,48.5,60.07,Over,loss,win
2020,5,JAX,HOU,14,30,6.5,HOU -6.5,JAX +6.5,-3.97%,55.0,42.67,Under,loss,win
2020,5,LAC,NO,27,30,7.0,NO -6.5,LAC +7.0,-0.80%,49.5,57.27,Over,win,win
2020,5,LA,WAS,30,10,-7.0,LA -7.0,WAS +7.0,-3.46%,45.0,43.25,Under,loss,win
2020,5,LV,KC,40,32,11.0,KC -11.5,KC -11.0,-2.87%,54.5,59.66,Over,loss,win
2020,5,MIA,SF,43,17,8.5,SF -8.5,SF -8.5,-3.81%,50.5,56.53,Over,loss,win
2020,5,MIN,SEA,26,27,6.5,SEA -6.5,MIN +6.5,-4.19%,54.0,56.69,Over,win,loss
2020,5,NYG,DAL,34,37,7.5,DAL -7.0,NYG +7.5,-1.93%,52.0,53.22,Over,win,win
2020,5,PHI,PIT,29,38,7.5,PIT -6.0,PHI +7.5,3.09%,44.0,56.94,Over,loss,win
2020,5,TB,CHI,19,20,-3.5,TB -3.0,CHI +3.5,-0.45%,44.0,48.06,Over,win,loss
2020,6,ARI,DAL,38,10,1.0,DAL -1.0,DAL -1.0,-3.29%,55.5,59.54,Over,loss,loss
2020,6,ATL,MIN,40,23,3.5,MIN -3.5,MIN -3.5,-3.58%,53.0,51.9,Under,loss,loss
2020,6,BAL,PHI,30,28,-10.5,BAL -9.0,PHI +10.5,5.52%,46.5,56.53,Over,win,win
2020,6,CHI,CAR,23,16,2.0,CAR -0.5,CHI +2.0,2.82%,45.0,42.67,Under,win,win
2020,6,CIN,IND,27,31,7.5,IND -8.0,IND -7.5,-1.32%,46.0,47.03,Over,loss,win
2020,6,CLE,PIT,7,38,3.0,PIT -3.5,PIT -3.0,-1.19%,50.0,59.09,Over,win,loss
2020,6,DEN,NE,18,12,7.0,NE -6.5,DEN +7.0,-1.06%,43.5,42.67,Under,win,win
2020,6,DET,JAX,34,16,-3.0,DET -2.5,JAX +3.0,-1.73%,52.5,45.13,Under,loss,win
2020,6,GB,TB,10,38,-3.0,GB -2.0,TB +3.0,1.33%,55.0,53.15,Under,win,win
2020,6,HOU,TEN,36,42,4.0,TEN -4.5,TEN -4.0,-2.92%,52.0,71.3,Over,win,win
2020,6,KC,BUF,26,17,-5.5,KC -5.0,BUF +5.5,-1.72%,55.0,46.17,Under,loss,win
2020,6,LA,SF,16,24,-2.0,LA -1.5,SF +2.0,-1.25%,51.0,40.19,Under,win,win
2020,6,NYJ,MIA,0,24,9.5,MIA -9.0,NYJ +9.5,-1.50%,46.0,37.93,Under,loss,win
2020,6,WAS,NYG,19,20,2.0,NYG -2.5,NYG -2.0,-2.13%,42.5,38.48,Under,loss,win
2020,7,BUF,NYJ,18,10,-9.5,BUF -8.0,NYJ +9.5,4.46%,47.0,28.42,Under,win,win
2020,7,CAR,NO,24,27,7.0,NO -7.5,NO -7.0,-2.18%,49.5,51.9,Over,loss,win
2020,7,CHI,LA,10,24,6.5,LA -5.5,CHI +6.5,-0.13%,44.0,42.67,Under,loss,win
2020,7,CLE,CIN,37,34,-4.5,CLE -3.0,CIN +4.5,3.89%,50.0,51.33,Over,win,win
2020,7,DAL,WAS,3,25,-1.0,DAL -2.0,DAL -1.0,0.16%,44.5,36.67,Under,loss,win
2020,7,DET,ATL,23,22,1.0,ATL -2.0,ATL -1.0,0.75%,54.0,51.93,Under,loss,win
2020,7,GB,HOU,35,20,-2.5,GB -2.0,HOU +2.5,-2.89%,55.5,52.1,Under,loss,win
2020,7,JAX,LAC,29,39,8.0,LAC -8.5,LAC -8.0,-1.87%,48.0,51.56,Over,win,win
2020,7,KC,DEN,43,16,-7.0,KC -6.0,DEN +7.0,1.20%,46.0,56.46,Over,loss,win
2020,7,NYG,PHI,21,22,5.0,PHI -5.5,PHI -5.0,-1.54%,44.5,51.9,Over,loss,loss
2020,7,PIT,TEN,27,24,1.0,TEN -0.0,PIT +1.0,0.81%,51.0,63.26,Over,win,push
2020,7,SEA,ARI,34,37,-3.5,SEA -2.5,ARI +3.5,0.81%,55.5,68.83,Over,win,win
2020,7,SF,NE,33,6,3.0,NE -2.5,SF +3.0,-2.18%,44.0,36.29,Under,win,win
2020,7,TB,LV,45,20,-3.5,TB -3.0,LV +3.5,-1.67%,51.5,59.66,Over,loss,win
2020,8,ATL,CAR,25,17,1.5,CAR -0.5,ATL +1.5,1.32%,52.0,45.46,Under,win,win
2020,8,DAL,PHI,9,23,10.0,PHI -8.0,DAL +10.0,-22.52%,43.0,28.42,Under,loss,win
2020,8,IND,DET,41,21,-3.5,IND -3.0,DET +3.5,-2.73%,49.0,56.94,Over,loss,win
2020,8,LAC,DEN,30,31,-3.0,LAC -1.5,DEN +3.0,4.71%,44.5,54.1,Over,win,win
2020,8,LA,MIA,17,28,-3.5,LA -2.5,MIA +3.5,2.08%,46.5,50.58,Over,win,loss
2020,8,LV,CLE,16,6,1.0,CLE -1.5,CLE -1.0,-2.29%,48.0,37.0,Under,loss,win
2020,8,MIN,GB,28,22,5.5,GB -6.0,GB -5.5,-2.27%,47.0,49.39,Over,loss,win
2020,8,NE,BUF,21,24,4.0,BUF -3.0,NE +4.0,1.39%,41.0,34.98,Under,win,loss
2020,8,NO,CHI,26,23,-5.5,NO -4.0,CHI +5.5,2.89%,41.0,45.13,Over,win,win
2020,8,NYJ,KC,9,35,20.0,KC -19.0,NYJ +20.0,0.96%,49.0,37.25,Under,loss,win
2020,8,PIT,BAL,28,24,4.0,BAL -4.5,BAL -4.0,-1.14%,44.0,56.53,Over,loss,win
2020,8,SF,SEA,27,37,1.0,SEA -1.0,SEA -1.0,-3.09%,54.5,65.68,Over,win,win
2020,8,TB,NYG,25,23,-13.0,TB -11.0,NYG +13.0,5.91%,47.0,51.89,Over,win,win
2020,8,TEN,CIN,20,31,-7.5,TEN -6.0,CIN +7.5,5.62%,49.5,57.26,Over,win,win
2020,9,BAL,IND,24,10,1.0,BAL -0.0,BAL +1.0,1.89%,48.0,51.56,Over,win,loss
2020,9,CAR,KC,31,33,10.0,KC -11.0,KC -10.0,2.01%,51.5,56.69,Over,loss,win
2020,9,CHI,TEN,17,24,6.5,TEN -5.0,CHI +6.5,4.03%,46.5,37.79,Under,loss,win
2020,9,DEN,ATL,27,34,4.5,ATL -3.5,DEN +4.5,0.11%,50.0,51.9,Over,loss,win
2020,9,DET,MIN,20,34,3.0,MIN -3.5,MIN -3.0,-0.41%,51.5,51.06,Under,win,loss
2020,9,GB,SF,34,17,-6.0,GB -3.0,SF +6.0,12.71%,48.5,51.83,Over,loss,win
2020,9,HOU,JAX,27,25,-7.0,HOU -5.5,JAX +7.0,-25.38%,49.0,50.23,Over,win,win
2020,9,LV,LAC,31,26,-1.0,LAC -0.0,LAC +1.0,1.32%,52.5,52.1,Under,loss,loss
2020,9,MIA,ARI,34,31,6.0,ARI -4.5,MIA +6.0,4.12%,49.0,63.77,Over,win,win
2020,9,NE,NYJ,30,27,-9.5,NE -9.0,NYJ +9.5,-1.05%,41.5,41.17,Under,win,loss
2020,9,NO,TB,38,3,3.0,TB -3.0,TB -3.0,-3.88%,51.0,52.1,Over,loss,loss
2020,9,NYG,WAS,23,20,3.0,WAS -2.0,NYG +3.0,0.28%,43.0,44.11,Over,win,push
2020,9,PIT,DAL,24,19,-14.0,PIT -11.0,DAL +14.0,-16.04%,44.0,35.14,Under,win,win
2020,9,SEA,BUF,34,44,-3.0,SEA -2.5,BUF +3.0,-1.74%,55.0,68.73,Over,win,win
2020,10,BAL,NE,17,23,-7.0,BAL -6.5,NE +7.0,-2.64%,44.0,45.13,Over,win,loss
2020,10,BUF,ARI,30,32,3.0,ARI -3.0,BUF +3.0,-3.26%,55.5,71.8,Over,win,win
2020,10,CIN,PIT,10,36,6.5,PIT -7.5,PIT -6.5,2.18%,45.5,51.35,Over,win,win
2020,10,DEN,LV,12,37,3.5,LV -3.5,DEN +3.5,-3.20%,50.5,55.14,Over,loss,loss
2020,10,HOU,CLE,7,10,4.5,CLE -4.0,HOU +4.5,-0.66%,46.0,32.24,Under,win,win
2020,10,IND,TEN,34,17,-1.0,IND -0.5,TEN +1.0,-1.67%,49.0,49.39,Over,loss,win
2020,10,JAX,GB,20,24,13.5,GB -13.0,JAX +13.5,-31.30%,47.0,50.14,Over,win,loss
2020,10,LAC,MIA,21,29,1.0,MIA -2.5,MIA -1.0,3.70%,48.5,55.44,Over,win,win
2020,10,MIN,CHI,19,13,-3.5,MIN -2.0,CHI +3.5,4.19%,44.0,42.67,Under,loss,win
2020,10,PHI,NYG,17,27,-4.5,PHI -4.0,NYG +4.5,-1.86%,45.0,44.65,Under,win,win
2020,10,SEA,LA,16,23,3.0,LA -2.5,SEA +3.0,-1.72%,55.0,51.82,Under,loss,win
2020,10,SF,NO,13,27,9.5,NO -7.5,SF +9.5,6.35%,49.5,51.82,Over,loss,loss
2020,10,TB,CAR,46,23,-6.0,TB -5.5,CAR +6.0,-0.64%,49.5,50.23,Over,loss,win
2020,10,WAS,DET,27,30,2.5,DET -2.5,DET -2.5,-4.26%,46.0,51.82,Over,win,win
2020,11,ARI,SEA,21,28,3.0,SEA -3.0,SEA -3.0,-3.65%,56.5,50.42,Under,win,win
2020,11,ATL,NO,9,24,3.5,NO -5.0,NO -3.5,4.09%,49.5,52.01,Over,win,loss
2020,11,CIN,WAS,9,20,2.0,WAS -1.5,CIN +2.0,-0.70%,48.0,36.73,Under,loss,win
2020,11,DAL,MIN,31,28,7.0,MIN -6.5,DAL +7.0,-2.02%,50.0,49.2,Under,win,loss
2020,11,DET,CAR,0,20,-3.0,DET -1.0,CAR +3.0,7.93%,47.0,40.8,Under,win,win
2020,11,GB,IND,31,34,1.5,IND -2.0,IND -1.5,-3.08%,52.0,56.53,Over,win,win
2020,11,KC,LV,35,31,-7.5,KC -6.5,LV +7.5,2.28%,56.5,71.3,Over,win,win
2020,11,LA,TB,27,24,4.0,TB -3.0,LA +4.0,1.06%,47.5,49.2,Over,win,win
2020,11,MIA,DEN,13,20,-4.0,MIA -3.5,DEN +4.0,-1.55%,46.0,42.15,Under,win,win
2020,11,NE,HOU,20,27,-2.5,NE -2.0,HOU +2.5,-1.65%,49.5,45.13,Under,win,win
2020,11,NYJ,LAC,28,34,10.0,LAC -9.5,NYJ +10.0,-2.95%,47.0,51.9,Over,win,win
2020,11,PHI,CLE,17,22,2.5,CLE -1.5,PHI +2.5,0.88%,45.5,34.69,Under,loss,win
2020,11,PIT,JAX,27,3,-11.0,PIT -10.5,JAX +11.0,-31.20%,47.0,40.8,Under,loss,win
2020,11,TEN,BAL,30,24,6.0,BAL -7.0,BAL -6.0,2.61%,50.5,44.65,Under,loss,loss
2020,12,ARI,NE,17,20,-1.0,ARI -0.0,NE +1.0,1.03%,51.0,42.67,Under,win,win
2020,12,BAL,PIT,14,19,10.5,PIT -7.5,BAL +10.5,11.79%,41.5,45.86,Over,win,loss
2020,12,CAR,MIN,27,28,3.0,MIN -3.5,MIN -3.0,-2.25%,50.0,50.14,Over,loss,win
2020,12,CHI,GB,25,41,7.5,GB -7.5,CHI +7.5,-3.34%,44.0,51.15,Over,loss,win
2020,12,CLE,JAX,27,25,-7.5,CLE -7.0,JAX +7.5,-3.07%,48.5,40.35,Under,win,loss
2020,12,HOU,DET,41,25,-3.0,HOU -2.5,DET +3.0,-0.83%,52.5,43.24,Under,loss,loss
2020,12,KC,TB,27,24,-3.5,KC -3.0,TB +3.5,-1.68%,56.0,63.77,Over,win,loss
2020,12,LAC,BUF,17,27,4.5,BUF -4.5,LAC +4.5,-3.38%,51.0,56.53,Over,loss,loss
2020,12,LV,ATL,6,43,-3.5,LV -2.5,ATL +3.5,2.12%,53.0,56.61,Over,win,loss
2020,12,MIA,NYJ,20,3,-7.5,MIA -7.0,NYJ +7.5,-2.73%,46.0,40.42,Under,loss,win
2020,12,NO,DEN,31,3,-17.0,NO -13.0,DEN +17.0,-10.25%,36.5,39.3,Over,loss,loss
2020,12,NYG,CIN,19,17,-6.5,NYG -4.5,CIN +6.5,8.21%,45.0,34.21,Under,win,win
2020,12,SEA,PHI,23,17,-6.5,SEA -4.5,PHI +6.5,7.88%,50.0,35.38,Under,win,win
2020,12,SF,LA,23,20,5.0,LA -4.5,SF +5.0,-0.43%,44.5,43.24,Under,win,win
2020,12,TEN,IND,45,26,3.0,IND -3.5,IND -3.0,-1.33%,51.5,67.29,Over,loss,win
2020,12,WAS,DAL,41,16,2.5,DAL -2.5,DAL -2.5,-4.08%,46.0,51.9,Over,loss,win
2020,13,BUF,SF,34,24,1.5,SF -1.5,SF -1.5,-3.51%,48.0,51.15,Over,loss,win
2020,13,CIN,MIA,7,19,10.5,MIA -10.5,CIN +10.5,-4.41%,43.0,32.82,Under,loss,win
2020,13,CLE,TEN,41,35,4.0,TEN -4.5,TEN -4.0,-2.09%,54.0,71.3,Over,loss,win
2020,13,DAL,BAL,17,34,8.5,BAL -10.0,BAL -8.5,4.79%,46.0,46.1,Over,win,win
2020,13,DEN,KC,16,22,13.0,KC -12.5,DEN +13.0,-2.23%,51.0,41.46,Under,win,win
2020,13,DET,CHI,34,30,3.0,CHI -4.0,CHI -3.0,1.86%,44.0,43.14,Under,loss,loss
2020,13,IND,HOU,26,20,-3.5,IND -2.5,HOU +3.5,2.18%,50.0,57.14,Over,loss,loss
2020,13,JAX,MIN,24,27,10.5,MIN -10.5,JAX +10.5,-4.22%,51.0,45.05,Under,win,push
2020,13,LA,ARI,38,28,-2.5,LA -2.0,ARI +2.5,-1.12%,49.0,52.52,Over,loss,win
2020,13,LV,NYJ,31,28,-7.5,LV -6.5,NYJ +7.5,0.17%,48.0,43.25,Under,win,loss
2020,13,NE,LAC,45,0,2.5,LAC -1.5,NE +2.5,1.68%,47.0,42.67,Under,win,win
2020,13,NO,ATL,21,16,-2.5,NO -3.5,NO -2.5,0.30%,46.0,47.14,Over,win,loss
2020,13,NYG,SEA,17,12,11.0,SEA -10.0,NYG +11.0,0.60%,48.5,42.67,Under,win,win
2020,13,PHI,GB,16,30,8.0,GB -7.5,PHI +8.0,-1.93%,50.0,51.15,Over,loss,loss
2020,13,WAS,PIT,23,17,5.5,PIT -7.5,PIT -5.5,7.71%,43.5,47.14,Over,loss,loss
2020,14,ARI,NYG,26,7,-3.0,ARI -2.5,NYG +3.0,-0.66%,47.0,34.97,Under,loss,win
2020,14,ATL,LAC,17,20,1.0,ATL -0.5,ATL +1.0,5.15%,49.0,35.14,Under,loss,win
2020,14,BAL,CLE,47,42,-3.0,BAL -4.0,BAL -3.0,0.22%,45.5,71.3,Over,win,win
2020,14,DAL,CIN,30,7,-3.0,DAL -1.5,CIN +3.0,3.40%,44.0,36.26,Under,loss,win
2020,14,DEN,CAR,32,27,4.0,CAR -3.5,DEN +4.0,-1.72%,46.0,44.66,Under,win,loss
2020,14,GB,DET,31,24,-9.5,GB -8.5,DET +9.5,0.09%,55.5,63.77,Over,win,loss
2020,14,HOU,CHI,7,36,-1.0,HOU -0.5,CHI +1.0,-0.94%,46.0,52.1,Over,win,loss
2020,14,IND,LV,44,27,-2.5,IND -1.5,LV +2.5,-0.14%,51.5,53.93,Over,loss,win
2020,14,KC,MIA,33,27,-7.5,KC -5.5,MIA +7.5,8.36%,51.5,54.04,Over,win,win
2020,14,MIN,TB,14,26,7.0,TB -6.5,MIN +7.0,-1.31%,52.5,50.14,Under,loss,win
2020,14,NE,LA,3,24,5.0,LA -4.0,NE +5.0,1.47%,43.5,48.72,Over,loss,loss
2020,14,NO,PHI,21,24,-7.5,NO -6.5,PHI +7.5,0.39%,43.0,42.67,Under,win,loss
2020,14,NYJ,SEA,3,40,16.5,SEA -15.0,NYJ +16.5,3.00%,49.5,35.79,Under,loss,win
2020,14,PIT,BUF,15,26,2.0,BUF -0.5,PIT +2.0,3.57%,48.5,44.57,Under,loss,win
2020,14,TEN,JAX,31,10,-7.5,TEN -8.0,TEN -7.5,-1.13%,53.0,49.0,Under,win,win
2020,14,WAS,SF,23,15,3.0,SF -3.5,SF -3.0,-2.67%,43.5,47.14,Over,loss,loss
2020,15,BUF,DEN,48,19,-5.5,BUF -4.5,DEN +5.5,1.54%,49.0,58.68,Over,loss,win
2020,15,CAR,GB,16,24,9.5,GB -9.5,GB -9.5,-4.49%,53.0,49.18,Under,loss,win
2020,15,CHI,MIN,33,27,2.5,MIN -2.5,CHI +2.5,-3.52%,47.5,56.53,Over,win,win
